Código del organismo;Nombre del organismo;Año Informado;Trimestre Informado;Tipo de Campaña;Item;Unidad Monetaria;Monto;Estado
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;11.600;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;13.200;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;13.200;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;13.200;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;8.200;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;8.200;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;3.900;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;22.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;18.900;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.300;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;8.400;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;8.400;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.300;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;8.400;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.300;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;8.400;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.300;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;22.680;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;15.850;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;TAXI RENDICION 5;Pesos;3.290;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;TAXI RENDICION 5;Pesos;3.740;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;TAXI RENDICION 5;Pesos;3.729;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;TAXI RENDICION 5;Pesos;2.120;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.300;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.300;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.300;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.300;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;5.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;5.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;5.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.300;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;5.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;5.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;5.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.300;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;5.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;5.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.300;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;5.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;11.800;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.200;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;11.600;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;16.050;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;23.840;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;5.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.300;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;8.400;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;8.400;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;8.400;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;8.400;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;13.200;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;66.270;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;TAXI RENDICION 5;Pesos;1.740;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;TAXI RENDICION 5;Pesos;4.860;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;TAXI RENDICION 5;Pesos;2.120;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;8.400;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.800;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.300;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.300;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.100;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;8.400;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;8.400;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;29.050;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;8.400;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;5.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;8.400;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;8.400;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;8.400;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;8.400;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.300;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;7.300;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;TAXI RENDICION 5;Pesos;2.120;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;TAXI RENDICION 5;Pesos;1.730;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;TAXI RENDICION 5;Pesos;3.810;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;TAXI RENDICION 5;Pesos;1.600;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;11.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;8.800;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.600;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.600;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;11.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;11.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;11.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;11.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;11.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;8.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.900;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;31.160;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.900;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;8.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;8.800;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;11.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.900;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;10.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.900;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.900;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;9.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.900;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.900;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.900;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.900;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.900;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.900;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.900;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;6.900;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;TAXI RENDICION 5;Pesos;1.990;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;AUTO PROPIO RENDICION 5;Pesos;3.500;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;11.000;Pendiente de aprobación
PP019;Partido Por la Democracia (PPD);2016;Oct - Dic;Alcaldicia;ENVIO DE PUBLICIDAD CAMPAÑA MUNICIPALES 2016 RENDICION 5;Pesos;11.000;Pendiente de aprobación
